                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                 1.1522,                 2.2577,                 1.5513,                0.41623,                0.60984,                0.55775,                0.36842,                 1.3204,                  1.926,                 1.7128,               0.008911,               0.008911,               0.008911
                    113,                 1.1544,                 2.2612,                 1.5528,                0.44103,                0.59396,                0.55263,                0.36688,                  1.319,                 1.9226,                 1.7111,              0.0089011,              0.0089011,              0.0089011
                    114,                 1.1451,                 2.2307,                 1.5475,                0.43128,                 0.5896,                0.55889,                0.36805,                 1.3189,                 1.9207,                 1.7102,              0.0088912,              0.0088912,              0.0088912
                    115,                 1.1455,                 2.2349,                 1.5446,                0.42472,                0.59428,                0.56146,                0.37081,                  1.318,                 1.9175,                 1.7093,              0.0088813,              0.0088813,              0.0088813
                    116,                 1.1473,                 2.2345,                 1.5465,                0.41841,                0.60424,                0.56193,                0.36991,                  1.317,                 1.9152,                 1.7089,              0.0088714,              0.0088714,              0.0088714
                    117,                 1.1457,                 2.2369,                 1.5457,                0.42916,                0.58706,                0.55889,                0.37072,                 1.3169,                 1.9143,                 1.7082,              0.0088615,              0.0088615,              0.0088615
                    118,                 1.1351,                 2.2338,                 1.5426,                0.42199,                0.58977,                0.55769,                0.36857,                 1.3167,                 1.9124,                 1.7085,              0.0088516,              0.0088516,              0.0088516
                    119,                 1.1393,                 2.2266,                 1.5442,                0.43964,                0.58765,                0.56176,                0.37434,                 1.3186,                 1.9112,                 1.7096,              0.0088417,              0.0088417,              0.0088417
                    120,                 1.1449,                 2.2007,                 1.5467,                0.43974,                0.58622,                0.56132,                0.37355,                 1.3201,                 1.9108,                 1.7111,              0.0088318,              0.0088318,              0.0088318
                    121,                 1.1424,                 2.1944,                 1.5432,                0.44402,                0.58224,                0.56065,                0.37419,                  1.318,                 1.9106,                 1.7092,              0.0088219,              0.0088219,              0.0088219
