                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    301,                0.99085,                 1.8902,                 1.4675,                0.54305,                0.54568,                0.58426,                0.42255,                 1.2335,                 1.8161,                 1.7156,              0.0070399,              0.0070399,              0.0070399
                    302,                0.98835,                 1.9103,                 1.4664,                0.54345,                 0.5459,                0.58417,                0.42048,                 1.2332,                  1.812,                 1.7175,                0.00703,                0.00703,                0.00703
                    303,                0.99301,                 1.9137,                 1.4679,                0.55699,                0.54691,                0.58437,                0.41893,                 1.2338,                 1.8115,                 1.7187,              0.0070201,              0.0070201,              0.0070201
                    304,                0.98882,                 1.8924,                 1.4661,                0.55651,                0.56213,                0.58541,                0.41855,                 1.2326,                 1.8126,                 1.7167,              0.0070102,              0.0070102,              0.0070102
                    305,                0.99244,                  1.879,                 1.4654,                0.54078,                0.56591,                0.58501,                0.41884,                 1.2337,                 1.8123,                  1.717,              0.0070003,              0.0070003,              0.0070003
                    306,                0.98103,                 1.8866,                 1.4601,                0.53855,                 0.5663,                 0.5868,                0.42117,                 1.2361,                 1.8121,                 1.7192,              0.0069904,              0.0069904,              0.0069904
                    307,                0.99323,                 1.9088,                 1.4668,                0.53648,                0.56707,                0.58744,                0.42127,                 1.2349,                 1.8135,                 1.7183,              0.0069805,              0.0069805,              0.0069805
                    308,                 0.9866,                 1.8865,                 1.4658,                0.53382,                0.56821,                0.58808,                0.42212,                 1.2342,                 1.8142,                 1.7175,              0.0069706,              0.0069706,              0.0069706
                    309,                0.99585,                 1.8967,                 1.4673,                0.53386,                0.56843,                0.58778,                0.42264,                  1.235,                 1.8152,                 1.7196,              0.0069607,              0.0069607,              0.0069607
                    310,                 0.9956,                 1.8913,                  1.472,                 0.5331,                0.56849,                0.58743,                0.42273,                 1.2357,                 1.8166,                 1.7203,              0.0069508,              0.0069508,              0.0069508
                    311,                0.99012,                 1.8934,                 1.4697,                0.53478,                0.57311,                0.58834,                 0.4226,                 1.2344,                 1.8161,                 1.7188,              0.0069409,              0.0069409,              0.0069409
                    312,                0.98776,                 1.8663,                  1.465,                0.53174,                0.57141,                0.58819,                0.42226,                 1.2321,                 1.8151,                 1.7165,               0.006931,               0.006931,               0.006931
                    313,                0.98888,                 1.8829,                 1.4669,                0.53301,                0.57104,                0.58851,                0.42253,                 1.2317,                 1.8164,                 1.7155,              0.0069211,              0.0069211,              0.0069211
                    314,                 0.9898,                 1.8994,                 1.4649,                 0.5282,                0.56681,                0.58573,                0.42093,                 1.2307,                 1.8164,                 1.7153,              0.0069112,              0.0069112,              0.0069112
                    315,                0.98475,                 1.8795,                 1.4619,                0.51134,                0.56736,                0.58382,                0.42149,                 1.2305,                 1.8148,                  1.714,              0.0069013,              0.0069013,              0.0069013
                    316,                0.98684,                 1.8748,                 1.4603,                0.50964,                0.56724,                0.58526,                0.42401,                 1.2301,                 1.8173,                 1.7145,              0.0068914,              0.0068914,              0.0068914
                    317,                   0.99,                 1.8895,                 1.4669,                0.50764,                0.56759,                0.58561,                0.42434,                 1.2307,                  1.817,                 1.7134,              0.0068815,              0.0068815,              0.0068815
                    318,                0.98105,                 1.8758,                 1.4573,                0.50617,                0.56812,                0.58572,                0.42542,                 1.2307,                 1.8169,                  1.713,              0.0068716,              0.0068716,              0.0068716
                    319,                0.99039,                 1.8703,                 1.4596,                 0.4911,                0.56874,                0.58511,                0.42391,                 1.2318,                 1.8165,                 1.7139,              0.0068617,              0.0068617,              0.0068617
                    320,                0.97983,                 1.8732,                 1.4569,                0.49124,                0.56929,                 0.5855,                0.42297,                 1.2306,                 1.8149,                 1.7121,              0.0068518,              0.0068518,              0.0068518
                    321,                0.97781,                  1.872,                 1.4565,                 0.4897,                0.56959,                0.58788,                0.42478,                 1.2326,                 1.8148,                 1.7139,              0.0068419,              0.0068419,              0.0068419
                    322,                0.99301,                 1.8765,                 1.4654,                0.49118,                0.56863,                0.58698,                0.42271,                 1.2327,                 1.8133,                  1.714,               0.006832,               0.006832,               0.006832
                    323,                0.98107,                 1.8718,                 1.4609,                 0.4928,                 0.5653,                0.58636,                 0.4224,                 1.2333,                 1.8124,                 1.7138,              0.0068221,              0.0068221,              0.0068221
                    324,                0.98265,                 1.8798,                 1.4594,                0.49757,                0.56853,                0.58634,                0.42331,                 1.2338,                 1.8125,                 1.7137,              0.0068122,              0.0068122,              0.0068122
                    325,                0.98512,                 1.8619,                 1.4631,                0.52011,                0.56977,                0.58713,                0.42441,                 1.2343,                 1.8112,                 1.7132,              0.0068023,              0.0068023,              0.0068023
                    326,                0.97769,                 1.8625,                 1.4551,                 0.5351,                0.56902,                0.59382,                0.43101,                 1.2323,                 1.8108,                 1.7113,              0.0067924,              0.0067924,              0.0067924
                    327,                0.98656,                 1.8721,                  1.464,                0.53564,                0.56874,                0.59424,                0.43072,                 1.2322,                 1.8086,                 1.7111,              0.0067825,              0.0067825,              0.0067825
                    328,                0.98541,                 1.8572,                 1.4628,                0.50515,                0.56975,                0.59358,                0.43145,                 1.2337,                 1.8086,                 1.7117,              0.0067726,              0.0067726,              0.0067726
                    329,                0.97955,                 1.8609,                 1.4617,                 0.5056,                0.56954,                0.59394,                0.43293,                 1.2341,                 1.8075,                 1.7129,              0.0067627,              0.0067627,              0.0067627
                    330,                0.97916,                 1.8577,                 1.4544,                0.50614,                 0.5692,                0.59261,                0.43189,                 1.2337,                 1.8044,                 1.7125,              0.0067528,              0.0067528,              0.0067528
                    331,                 0.9799,                 1.8515,                 1.4557,                0.54994,                0.56888,                0.59385,                0.43189,                  1.233,                 1.7997,                 1.7127,              0.0067429,              0.0067429,              0.0067429
                    332,                0.97987,                 1.8635,                 1.4576,                0.53858,                0.57186,                0.60252,                0.43253,                 1.2334,                 1.7978,                 1.7122,               0.006733,               0.006733,               0.006733
                    333,                0.98973,                 1.8638,                 1.4593,                0.53865,                0.57203,                0.59313,                0.43262,                 1.2332,                 1.7965,                 1.7116,              0.0067231,              0.0067231,              0.0067231
                    334,                0.98152,                 1.8414,                  1.458,                0.53971,                0.57165,                0.59327,                0.43152,                 1.2348,                 1.7922,                 1.7127,              0.0067132,              0.0067132,              0.0067132
                    335,                0.97757,                 1.8344,                 1.4542,                0.53789,                0.56784,                0.59215,                0.43053,                 1.2353,                 1.7913,                  1.713,              0.0067033,              0.0067033,              0.0067033
                    336,                 0.9823,                 1.8563,                 1.4554,                0.52465,                0.56803,                0.59214,                0.42988,                 1.2354,                 1.7895,                 1.7124,              0.0066934,              0.0066934,              0.0066934
                    337,                0.97502,                 1.8578,                 1.4538,                0.52286,                0.56872,                0.59404,                0.43294,                 1.2339,                  1.789,                 1.7116,              0.0066835,              0.0066835,              0.0066835
                    338,                0.97999,                  1.846,                 1.4564,                0.52219,                0.57276,                0.59354,                0.43204,                 1.2334,                 1.7861,                 1.7114,              0.0066736,              0.0066736,              0.0066736
                    339,                0.97354,                 1.8485,                 1.4526,                0.55393,                0.57689,                0.60391,                0.43505,                 1.2336,                 1.7871,                 1.7112,              0.0066637,              0.0066637,              0.0066637
                    340,                0.97101,                  1.822,                  1.447,                0.55313,                0.57714,                0.60397,                0.43367,                 1.2335,                 1.7883,                 1.7109,              0.0066538,              0.0066538,              0.0066538
                    341,                0.98455,                 1.8574,                 1.4613,                0.55277,                0.57697,                 0.6037,                0.43367,                 1.2316,                 1.7873,                   1.71,              0.0066439,              0.0066439,              0.0066439
                    342,                0.97665,                 1.8454,                 1.4541,                0.55204,                 0.5774,                0.60405,                0.43464,                 1.2321,                 1.7861,                 1.7102,               0.006634,               0.006634,               0.006634
                    343,                0.97802,                 1.8376,                 1.4586,                0.54976,                0.57796,                0.60392,                  0.433,                 1.2301,                 1.7842,                 1.7072,              0.0066241,              0.0066241,              0.0066241
                    344,                0.97161,                 1.8256,                 1.4491,                0.54939,                 0.5779,                0.60181,                0.43232,                 1.2286,                 1.7838,                 1.7048,              0.0066142,              0.0066142,              0.0066142
                    345,                0.97694,                 1.8467,                 1.4528,                0.55054,                0.57755,                0.60212,                0.43076,                 1.2299,                 1.7804,                  1.706,              0.0066043,              0.0066043,              0.0066043
                    346,                0.97362,                  1.834,                 1.4549,                0.55176,                0.57737,                0.60368,                0.43262,                 1.2294,                  1.778,                 1.7058,              0.0065944,              0.0065944,              0.0065944
                    347,                0.97547,                 1.8304,                 1.4569,                0.55187,                0.57734,                0.60279,                0.42967,                 1.2301,                 1.7746,                 1.7065,              0.0065845,              0.0065845,              0.0065845
                    348,                0.97131,                 1.8188,                 1.4458,                0.55481,                0.56205,                  0.603,                0.43131,                 1.2282,                 1.7747,                 1.7046,              0.0065746,              0.0065746,              0.0065746
                    349,                0.97607,                 1.8224,                 1.4524,                0.60984,                0.55381,                0.60363,                0.43275,                 1.2254,                 1.7748,                 1.7025,              0.0065647,              0.0065647,              0.0065647
                    350,                 0.9772,                 1.8104,                  1.451,                0.61108,                 0.5539,                0.60367,                0.43354,                 1.2236,                  1.774,                 1.7001,              0.0065548,              0.0065548,              0.0065548
                    351,                0.97168,                  1.814,                 1.4503,                0.61245,                0.55365,                0.60266,                0.43364,                 1.2219,                 1.7752,                 1.6985,              0.0065449,              0.0065449,              0.0065449
                    352,                0.97495,                 1.8183,                 1.4517,                0.61748,                0.54926,                0.59899,                0.43073,                 1.2218,                 1.7754,                 1.6988,               0.006535,               0.006535,               0.006535
                    353,                0.96722,                  1.822,                 1.4466,                 0.6168,                 0.5495,                0.59763,                0.42937,                 1.2226,                 1.7769,                 1.6999,              0.0065251,              0.0065251,              0.0065251
                    354,                0.97377,                 1.8013,                 1.4499,                 0.6159,                0.54975,                0.59792,                0.42985,                 1.2233,                 1.7765,                 1.7007,              0.0065152,              0.0065152,              0.0065152
                    355,                0.96366,                 1.8133,                 1.4448,                0.61439,                0.55034,                0.59881,                0.43067,                 1.2244,                 1.7774,                 1.7017,              0.0065053,              0.0065053,              0.0065053
                    356,                0.97191,                  1.817,                 1.4539,                0.60935,                0.55089,                0.59851,                 0.4306,                 1.2245,                 1.7769,                 1.7019,              0.0064954,              0.0064954,              0.0064954
                    357,                0.97076,                 1.8116,                 1.4437,                0.60378,                0.55477,                0.59794,                0.43046,                 1.2251,                 1.7779,                 1.7032,              0.0064855,              0.0064855,              0.0064855
                    358,                0.97308,                 1.8093,                 1.4498,                0.60157,                0.55551,                0.59731,                 0.4289,                 1.2269,                 1.7789,                 1.7052,              0.0064756,              0.0064756,              0.0064756
                    359,                0.96639,                 1.7945,                  1.442,                0.59971,                0.55604,                 0.5977,                0.43016,                 1.2243,                 1.7785,                  1.703,              0.0064657,              0.0064657,              0.0064657
                    360,                 0.9765,                 1.8011,                 1.4527,                 0.5589,                0.57276,                0.59749,                0.43037,                  1.224,                 1.7787,                 1.7024,              0.0064558,              0.0064558,              0.0064558
                    361,                0.97679,                 1.8127,                 1.4492,                0.58906,                0.55602,                 0.5975,                0.43047,                 1.2236,                  1.776,                 1.7021,              0.0064459,              0.0064459,              0.0064459
                    362,                0.96917,                 1.8006,                 1.4461,                0.58814,                0.55664,                0.59782,                0.43113,                 1.2233,                  1.775,                 1.7013,               0.006436,               0.006436,               0.006436
                    363,                0.96983,                 1.8048,                 1.4469,                0.58597,                0.57459,                 0.5978,                0.43233,                 1.2224,                 1.7721,                 1.7003,              0.0064261,              0.0064261,              0.0064261
                    364,                0.96412,                 1.7952,                 1.4418,                0.58474,                 0.5749,                0.59739,                0.43485,                 1.2215,                   1.77,                    1.7,              0.0064162,              0.0064162,              0.0064162
                    365,                0.96585,                 1.7803,                 1.4447,                0.58368,                0.57557,                0.59745,                0.43466,                 1.2205,                 1.7694,                  1.699,              0.0064063,              0.0064063,              0.0064063
                    366,                0.97302,                 1.8036,                 1.4467,                0.58555,                0.57518,                0.59704,                0.43421,                 1.2204,                 1.7684,                 1.6987,              0.0063964,              0.0063964,              0.0063964
                    367,                0.96626,                 1.7821,                 1.4428,                0.58903,                0.57478,                0.59737,                 0.4354,                 1.2209,                 1.7643,                 1.6987,              0.0063865,              0.0063865,              0.0063865
                    368,                0.96048,                 1.7645,                 1.4348,                0.58999,                0.57469,                0.59732,                0.43469,                 1.2195,                 1.7612,                 1.6976,              0.0063766,              0.0063766,              0.0063766
                    369,                0.95719,                 1.7683,                 1.4344,                0.59085,                0.57478,                0.59762,                0.43582,                 1.2176,                 1.7611,                 1.6962,              0.0063667,              0.0063667,              0.0063667
                    370,                0.96762,                 1.7868,                 1.4437,                0.59074,                0.57477,                0.59762,                0.43544,                 1.2176,                 1.7586,                 1.6957,              0.0063568,              0.0063568,              0.0063568
                    371,                0.97018,                 1.8003,                 1.4493,                 0.5861,                0.57627,                0.59906,                0.43363,                 1.2145,                 1.7552,                 1.6923,              0.0063469,              0.0063469,              0.0063469
                    372,                0.96243,                 1.7961,                 1.4415,                0.57264,                0.57617,                0.59856,                0.43276,                 1.2147,                 1.7532,                 1.6934,               0.006337,               0.006337,               0.006337
                    373,                0.96438,                 1.7836,                 1.4423,                0.56996,                0.57344,                0.59764,                0.43189,                 1.2151,                 1.7552,                 1.6946,              0.0063271,              0.0063271,              0.0063271
                    374,                0.96417,                 1.7789,                 1.4417,                0.56796,                0.57308,                0.59666,                0.43088,                 1.2145,                 1.7545,                 1.6951,              0.0063172,              0.0063172,              0.0063172
                    375,                0.95831,                 1.7762,                 1.4387,                0.56737,                0.57372,                0.59783,                0.43158,                 1.2141,                 1.7536,                 1.6946,              0.0063073,              0.0063073,              0.0063073
                    376,                 0.9643,                 1.7682,                 1.4365,                0.57227,                0.57707,                0.59858,                0.43279,                 1.2181,                 1.7523,                  1.699,              0.0062974,              0.0062974,              0.0062974
                    377,                 0.9608,                 1.7776,                 1.4384,                0.56852,                0.57429,                0.59672,                0.43183,                 1.2162,                 1.7505,                 1.6982,              0.0062875,              0.0062875,              0.0062875
                    378,                0.95967,                 1.7854,                 1.4401,                0.56645,                0.57525,                0.59717,                0.43273,                 1.2163,                 1.7517,                 1.6983,              0.0062776,              0.0062776,              0.0062776
                    379,                0.96489,                 1.7956,                 1.4443,                0.56958,                0.57599,                0.59872,                0.43186,                 1.2152,                 1.7548,                 1.6989,              0.0062677,              0.0062677,              0.0062677
                    380,                0.95698,                 1.7688,                 1.4372,                0.56828,                0.57442,                0.59024,                 0.4265,                  1.216,                 1.7526,                 1.7001,              0.0062578,              0.0062578,              0.0062578
                    381,                0.95953,                 1.7502,                 1.4373,                0.57269,                0.57516,                0.59196,                0.42602,                  1.217,                 1.7535,                 1.7015,              0.0062479,              0.0062479,              0.0062479
                    382,                0.96049,                 1.7766,                  1.439,                0.57404,                0.56029,                0.59196,                0.42799,                 1.2176,                 1.7541,                 1.7025,               0.006238,               0.006238,               0.006238
                    383,                0.96026,                 1.7733,                 1.4377,                0.57588,                0.55985,                0.59274,                0.42951,                  1.222,                 1.7568,                 1.7063,              0.0062281,              0.0062281,              0.0062281
                    384,                0.95143,                 1.7523,                 1.4333,                 0.5743,                0.55648,                0.59106,                0.42896,                 1.2229,                 1.7583,                 1.7073,              0.0062182,              0.0062182,              0.0062182
                    385,                0.96262,                  1.765,                 1.4404,                0.57275,                0.55679,                0.59219,                0.42916,                  1.222,                 1.7575,                 1.7061,              0.0062083,              0.0062083,              0.0062083
                    386,                0.96502,                 1.7592,                  1.439,                0.57171,                0.57116,                0.59231,                0.42601,                 1.2213,                 1.7562,                 1.7049,              0.0061984,              0.0061984,              0.0061984
                    387,                0.96737,                 1.7712,                 1.4468,                0.57431,                0.55627,                0.59259,                0.42728,                 1.2221,                 1.7522,                 1.7078,              0.0061885,              0.0061885,              0.0061885
                    388,                0.96491,                 1.7712,                 1.4444,                0.57213,                0.55685,                0.58596,                0.42255,                 1.2217,                 1.7516,                 1.7075,              0.0061786,              0.0061786,              0.0061786
                    389,                0.95821,                 1.7729,                 1.4363,                0.57505,                0.55615,                0.58393,                0.42063,                 1.2223,                 1.7497,                 1.7088,              0.0061687,              0.0061687,              0.0061687
                    390,                0.96123,                 1.7698,                 1.4354,                0.57836,                0.55555,                0.58375,                 0.4191,                 1.2217,                 1.7543,                 1.7067,              0.0061588,              0.0061588,              0.0061588
                    391,                0.96341,                 1.7777,                   1.44,                0.58007,                0.55548,                0.58525,                 0.4201,                 1.2222,                 1.7545,                 1.7073,              0.0061489,              0.0061489,              0.0061489
                    392,                 0.9603,                 1.7658,                 1.4413,                0.58132,                0.55331,                0.58542,                0.42094,                 1.2235,                 1.7552,                  1.708,               0.006139,               0.006139,               0.006139
                    393,                0.96061,                  1.772,                 1.4395,                0.59672,                0.55615,                0.58506,                0.42004,                 1.2226,                 1.7529,                 1.7078,              0.0061291,              0.0061291,              0.0061291
                    394,                0.95319,                 1.7465,                 1.4321,                0.59792,                0.55592,                0.58581,                0.42285,                 1.2235,                 1.7551,                 1.7083,              0.0061192,              0.0061192,              0.0061192
                    395,                0.95787,                 1.7519,                 1.4342,                0.58155,                0.57088,                0.57616,                0.42141,                 1.2247,                 1.7548,                 1.7097,              0.0061093,              0.0061093,              0.0061093
                    396,                0.96208,                 1.7497,                 1.4406,                0.58058,                0.57111,                0.57776,                0.42184,                 1.2259,                 1.7548,                 1.7106,              0.0060994,              0.0060994,              0.0060994
                    397,                0.95785,                  1.758,                 1.4366,                0.57672,                0.57504,                0.57816,                0.42157,                  1.226,                 1.7547,                 1.7114,              0.0060895,              0.0060895,              0.0060895
                    398,                 0.9603,                 1.7441,                 1.4368,                0.57564,                0.57513,                0.57617,                0.42066,                 1.2202,                 1.7555,                  1.708,              0.0060796,              0.0060796,              0.0060796
                    399,                0.96474,                 1.7552,                 1.4396,                0.57016,                0.57563,                0.57626,                0.42006,                  1.221,                 1.7542,                  1.709,              0.0060697,              0.0060697,              0.0060697
                    400,                0.94729,                 1.7287,                  1.425,                0.56988,                0.57551,                0.57669,                0.42036,                 1.2206,                 1.7567,                 1.7088,              0.0060598,              0.0060598,              0.0060598
                    401,                0.95074,                 1.7306,                 1.4272,                0.56959,                0.57568,                 0.5771,                0.41938,                 1.2197,                 1.7559,                 1.7079,              0.0060499,              0.0060499,              0.0060499
                    402,                0.95281,                 1.7494,                 1.4318,                0.56579,                0.57953,                0.57879,                 0.4212,                   1.22,                 1.7551,                 1.7093,                0.00604,                0.00604,                0.00604
                    403,                 0.9531,                 1.7309,                 1.4293,                0.56339,                0.57997,                0.58547,                0.42709,                 1.2194,                 1.7531,                 1.7084,              0.0060301,              0.0060301,              0.0060301
                    404,                0.94629,                 1.7301,                 1.4295,                0.55846,                 0.5775,                0.58727,                0.42964,                   1.22,                 1.7541,                 1.7086,              0.0060202,              0.0060202,              0.0060202
                    405,                0.95216,                 1.7408,                 1.4331,                0.56336,                0.58036,                0.59772,                0.43396,                 1.2194,                 1.7531,                 1.7086,              0.0060103,              0.0060103,              0.0060103
                    406,                0.95551,                 1.7314,                  1.433,                0.56299,                0.58059,                0.58707,                0.43226,                 1.2204,                 1.7526,                 1.7099,              0.0060004,              0.0060004,              0.0060004
                    407,                0.95535,                 1.7202,                 1.4305,                0.57271,                0.59514,                0.60111,                0.43452,                 1.2191,                 1.7533,                 1.7091,              0.0059905,              0.0059905,              0.0059905
                    408,                0.95477,                 1.7472,                 1.4362,                0.57221,                0.59516,                0.60228,                0.43501,                 1.2188,                 1.7495,                 1.7099,              0.0059806,              0.0059806,              0.0059806
                    409,                0.95489,                 1.7298,                 1.4325,                0.57473,                0.59446,                0.61169,                 0.4333,                 1.2193,                  1.746,                 1.7108,              0.0059707,              0.0059707,              0.0059707
                    410,                0.94675,                 1.7225,                 1.4331,                0.57982,                0.59352,                0.61267,                0.43516,                 1.2184,                 1.7444,                 1.7109,              0.0059608,              0.0059608,              0.0059608
                    411,                0.94895,                 1.7395,                 1.4321,                0.59587,                0.58731,                0.61207,                0.43514,                  1.217,                 1.7439,                 1.7101,              0.0059509,              0.0059509,              0.0059509
                    412,                0.94614,                  1.723,                 1.4243,                0.59732,                0.59238,                0.61285,                0.43529,                 1.2157,                 1.7441,                 1.7107,               0.005941,               0.005941,               0.005941
                    413,                0.94377,                 1.7142,                 1.4238,                0.61608,                  0.595,                0.61552,                0.43816,                 1.2148,                 1.7458,                 1.7109,              0.0059311,              0.0059311,              0.0059311
                    414,                0.95235,                 1.7238,                 1.4286,                0.61372,                0.59536,                0.61613,                0.43854,                 1.2143,                 1.7462,                 1.7101,              0.0059212,              0.0059212,              0.0059212
                    415,                0.94494,                  1.723,                 1.4268,                0.61326,                0.59553,                0.61564,                0.43807,                 1.2209,                 1.7445,                 1.7155,              0.0059113,              0.0059113,              0.0059113
                    416,                0.95025,                 1.7056,                 1.4241,                 0.6109,                0.59061,                0.61494,                0.43855,                 1.2205,                 1.7419,                 1.7157,              0.0059014,              0.0059014,              0.0059014
                    417,                0.95398,                 1.7158,                 1.4323,                 0.6054,                0.58791,                0.60638,                0.43947,                 1.2194,                 1.7414,                 1.7146,              0.0058915,              0.0058915,              0.0058915
                    418,                0.94719,                 1.7246,                  1.423,                0.60575,                0.57691,                0.60625,                 0.4381,                 1.2144,                 1.7422,                 1.7119,              0.0058816,              0.0058816,              0.0058816
                    419,                0.95233,                 1.7024,                 1.4302,                0.60129,                0.56925,                0.60787,                0.43355,                 1.2198,                 1.7411,                 1.7161,              0.0058717,              0.0058717,              0.0058717
                    420,                 0.9485,                 1.7058,                 1.4256,                0.60947,                0.57548,                0.60515,                0.43761,                 1.2181,                 1.7384,                 1.7156,              0.0058618,              0.0058618,              0.0058618
                    421,                0.94255,                 1.7142,                 1.4221,                0.60802,                0.57186,                0.60577,                0.43844,                 1.2183,                 1.7382,                  1.717,              0.0058519,              0.0058519,              0.0058519
                    422,                 0.9484,                 1.7236,                 1.4254,                0.60726,                0.57199,                0.60798,                0.43959,                 1.2182,                 1.7352,                 1.7175,               0.005842,               0.005842,               0.005842
                    423,                 0.9475,                 1.7122,                 1.4246,                0.60234,                0.56836,                0.60415,                0.43979,                 1.2183,                 1.7348,                 1.7183,              0.0058321,              0.0058321,              0.0058321
                    424,                0.94374,                 1.6945,                 1.4215,                0.60233,                0.56841,                 0.6022,                 0.4373,                 1.2186,                 1.7389,                  1.718,              0.0058222,              0.0058222,              0.0058222
                    425,                0.94355,                 1.7048,                 1.4235,                0.60772,                0.56536,                0.60196,                0.44168,                 1.2192,                 1.7398,                 1.7192,              0.0058123,              0.0058123,              0.0058123
                    426,                0.94113,                 1.7002,                 1.4199,                0.68241,                0.55946,                0.61088,                0.43933,                 1.2208,                 1.7432,                 1.7214,              0.0058024,              0.0058024,              0.0058024
                    427,                0.93994,                 1.6991,                 1.4172,                0.68205,                0.55977,                0.61055,                0.43823,                 1.2247,                 1.7452,                 1.7246,              0.0057925,              0.0057925,              0.0057925
                    428,                0.93849,                 1.6985,                  1.416,                0.68126,                0.55997,                0.61194,                0.43883,                 1.2278,                 1.7462,                 1.7284,              0.0057826,              0.0057826,              0.0057826
                    429,                0.93968,                 1.6865,                 1.4184,                0.68056,                0.56007,                 0.6126,                0.43979,                 1.2258,                 1.7494,                 1.7274,              0.0057727,              0.0057727,              0.0057727
                    430,                0.95073,                 1.7152,                 1.4323,                0.65183,                0.56189,                0.61434,                0.44231,                 1.2272,                  1.747,                 1.7297,              0.0057628,              0.0057628,              0.0057628
                    431,                0.95035,                 1.7053,                 1.4304,                0.66708,                0.56166,                0.61424,                0.44619,                 1.2272,                   1.75,                 1.7301,              0.0057529,              0.0057529,              0.0057529
                    432,                0.94072,                 1.6932,                 1.4229,                0.65296,                0.56142,                0.61417,                0.44684,                 1.2266,                 1.7478,                 1.7299,               0.005743,               0.005743,               0.005743
                    433,                0.93608,                 1.6912,                  1.419,                0.68237,                0.56108,                0.61473,                0.44684,                 1.2241,                 1.7448,                 1.7291,              0.0057331,              0.0057331,              0.0057331
                    434,                0.94398,                 1.6985,                 1.4217,                0.68172,                0.56258,                 0.6192,                0.44928,                 1.2232,                 1.7464,                 1.7285,              0.0057232,              0.0057232,              0.0057232
                    435,                0.94546,                 1.6874,                 1.4195,                 0.6986,                0.56035,                0.61566,                0.44788,                 1.2229,                 1.7424,                 1.7283,              0.0057133,              0.0057133,              0.0057133
                    436,                0.94908,                 1.6868,                 1.4239,                0.69794,                0.56053,                0.61369,                0.44627,                 1.2232,                 1.7415,                 1.7284,              0.0057034,              0.0057034,              0.0057034
                    437,                 0.9502,                 1.7016,                 1.4292,                0.69995,                0.55985,                0.61373,                0.44501,                 1.2235,                 1.7417,                 1.7293,              0.0056935,              0.0056935,              0.0056935
                    438,                0.93528,                 1.6804,                 1.4171,                0.66942,                 0.5601,                0.61433,                 0.4452,                 1.2229,                 1.7405,                 1.7292,              0.0056836,              0.0056836,              0.0056836
                    439,                0.93301,                 1.6878,                 1.4146,                0.66919,                0.56011,                0.61418,                0.44019,                 1.2219,                 1.7412,                 1.7285,              0.0056737,              0.0056737,              0.0056737
                    440,                0.94196,                  1.694,                 1.4224,                0.67217,                0.56293,                0.61794,                0.43953,                 1.2212,                 1.7402,                  1.728,              0.0056638,              0.0056638,              0.0056638
                    441,                0.93704,                 1.6897,                 1.4177,                0.66998,                0.56324,                0.61706,                0.44561,                 1.2213,                 1.7412,                 1.7281,              0.0056539,              0.0056539,              0.0056539
                    442,                0.94014,                 1.6793,                   1.42,                0.67074,                0.56287,                0.61696,                0.44631,                 1.2224,                 1.7399,                 1.7294,               0.005644,               0.005644,               0.005644
                    443,                 0.9299,                 1.6716,                 1.4098,                0.67225,                 0.5622,                0.61989,                0.44905,                 1.2229,                 1.7406,                 1.7299,              0.0056341,              0.0056341,              0.0056341
                    444,                0.93909,                 1.6646,                 1.4156,                0.67013,                 0.5623,                0.62064,                0.45021,                 1.2225,                 1.7397,                 1.7306,              0.0056242,              0.0056242,              0.0056242
                    445,                0.93985,                 1.6755,                  1.416,                0.66706,                 0.5626,                0.62074,                0.44964,                 1.2233,                 1.7375,                  1.733,              0.0056143,              0.0056143,              0.0056143
                    446,                0.92826,                 1.6596,                 1.4113,                0.64339,                0.56459,                0.62102,                 0.4477,                 1.2234,                 1.7373,                 1.7333,              0.0056044,              0.0056044,              0.0056044
                    447,                0.93748,                 1.6899,                 1.4142,                0.64381,                  0.564,                0.62175,                 0.4484,                 1.2235,                 1.7392,                 1.7333,              0.0055945,              0.0055945,              0.0055945
                    448,                 0.9429,                 1.6951,                 1.4221,                0.62743,                0.56492,                0.62205,                0.44929,                 1.2247,                 1.7391,                 1.7365,              0.0055846,              0.0055846,              0.0055846
                    449,                 0.9332,                 1.6531,                 1.4129,                0.62633,                0.56474,                0.62218,                0.44826,                 1.2253,                 1.7388,                 1.7377,              0.0055747,              0.0055747,              0.0055747
                    450,                0.93859,                 1.6857,                 1.4225,                0.64101,                0.56392,                0.62052,                0.44657,                 1.2269,                 1.7403,                 1.7395,              0.0055648,              0.0055648,              0.0055648
                    451,                0.93507,                 1.6742,                 1.4166,                0.63906,                 0.5644,                0.62088,                0.44679,                 1.2272,                 1.7414,                 1.7396,              0.0055549,              0.0055549,              0.0055549
                    452,                0.93014,                 1.6648,                 1.4098,                0.63924,                0.56813,                0.62096,                0.44666,                 1.2286,                 1.7417,                 1.7409,               0.005545,               0.005545,               0.005545
                    453,                0.93564,                 1.6758,                 1.4178,                0.62372,                0.56942,                0.61998,                0.44715,                 1.2277,                 1.7427,                 1.7398,              0.0055351,              0.0055351,              0.0055351
                    454,                0.93531,                 1.6701,                 1.4164,                0.62142,                0.57168,                0.62006,                0.44366,                 1.2286,                 1.7483,                 1.7419,              0.0055252,              0.0055252,              0.0055252
