                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    302,                0.84526,                  1.353,                 1.2792,                0.69823,                0.62987,                0.74263,                0.57518,                0.98048,                 1.3997,                 1.3935,                0.00703,                0.00703,                0.00703
                    303,                0.85811,                 1.3666,                 1.2856,                0.70211,                0.62908,                 0.7423,                0.57515,                 0.9796,                 1.3987,                 1.3933,              0.0070201,              0.0070201,              0.0070201
                    304,                0.84708,                 1.3526,                 1.2799,                 0.7047,                0.62874,                0.74315,                0.57364,                0.97936,                  1.399,                 1.3924,              0.0070102,              0.0070102,              0.0070102
                    305,                0.84969,                 1.3503,                 1.2798,                0.70675,                 0.6283,                0.74362,                0.57448,                0.97908,                 1.3974,                 1.3923,              0.0070003,              0.0070003,              0.0070003
                    306,                0.84013,                 1.3512,                 1.2771,                0.70845,                0.62176,                0.74584,                0.57638,                0.97836,                 1.3955,                 1.3916,              0.0069904,              0.0069904,              0.0069904
                    307,                0.85184,                  1.357,                 1.2801,                0.71273,                0.61955,                0.74506,                0.57527,                0.97746,                 1.3962,                 1.3916,              0.0069805,              0.0069805,              0.0069805
                    308,                0.84982,                 1.3472,                 1.2792,                0.71312,                0.62484,                0.74597,                0.57639,                0.97812,                 1.3962,                 1.3917,              0.0069706,              0.0069706,              0.0069706
                    309,                0.84763,                 1.3463,                  1.278,                0.71394,                0.61837,                0.74666,                0.57669,                0.97917,                 1.3948,                 1.3923,              0.0069607,              0.0069607,              0.0069607
                    310,                0.85153,                 1.3509,                 1.2793,                0.71163,                0.61992,                0.74401,                0.57269,                0.98046,                 1.3949,                  1.393,              0.0069508,              0.0069508,              0.0069508
                    311,                 0.8526,                 1.3553,                 1.2839,                0.71335,                0.61961,                0.74423,                0.57504,                0.98023,                 1.3944,                 1.3926,              0.0069409,              0.0069409,              0.0069409
                    312,                0.84396,                 1.3351,                 1.2777,                0.71514,                 0.6049,                0.74477,                0.57538,                0.97983,                 1.3934,                 1.3921,               0.006931,               0.006931,               0.006931
                    313,                0.84561,                 1.3348,                 1.2759,                0.71486,                0.61937,                0.74266,                0.57542,                0.98013,                 1.3933,                  1.392,              0.0069211,              0.0069211,              0.0069211
                    314,                 0.8487,                 1.3355,                 1.2777,                0.71561,                0.60467,                0.74339,                0.57529,                0.98112,                 1.3924,                 1.3931,              0.0069112,              0.0069112,              0.0069112
                    315,                 0.8434,                 1.3402,                 1.2754,                0.71536,                 0.6045,                0.74317,                0.57482,                  0.981,                 1.3896,                  1.393,              0.0069013,              0.0069013,              0.0069013
                    316,                0.84096,                 1.3256,                 1.2714,                0.71522,                0.60429,                0.74306,                0.57419,                0.98069,                 1.3918,                 1.3942,              0.0068914,              0.0068914,              0.0068914
                    317,                0.84718,                 1.3322,                 1.2777,                 0.7178,                0.62465,                  0.743,                0.57535,                0.98011,                 1.3922,                 1.3936,              0.0068815,              0.0068815,              0.0068815
                    318,                 0.8488,                 1.3284,                 1.2808,                0.71526,                0.61959,                0.74218,                0.57448,                0.98218,                 1.3927,                 1.3945,              0.0068716,              0.0068716,              0.0068716
                    319,                0.83952,                 1.3343,                 1.2706,                0.71449,                0.61984,                0.74062,                0.57369,                0.98152,                 1.3925,                 1.3944,              0.0068617,              0.0068617,              0.0068617
                    320,                0.84584,                 1.3381,                  1.278,                0.72001,                0.60963,                0.74185,                0.57343,                0.98061,                 1.3885,                 1.3924,              0.0068518,              0.0068518,              0.0068518
                    321,                0.84139,                 1.3259,                 1.2745,                0.71874,                0.60987,                0.74236,                0.57299,                0.98016,                 1.3898,                 1.3916,              0.0068419,              0.0068419,              0.0068419
                    322,                0.84715,                 1.3244,                 1.2734,                0.72224,                0.60973,                0.74161,                 0.5726,                0.98045,                 1.3893,                 1.3917,               0.006832,               0.006832,               0.006832
                    323,                0.83771,                 1.3167,                 1.2738,                0.72224,                0.60991,                0.74196,                0.57305,                0.98035,                 1.3901,                 1.3916,              0.0068221,              0.0068221,              0.0068221
                    324,                0.84931,                 1.3354,                 1.2794,                0.72308,                0.60946,                0.74045,                0.57095,                0.97986,                 1.3923,                  1.391,              0.0068122,              0.0068122,              0.0068122
                    325,                0.84655,                 1.3355,                  1.278,                0.72108,                0.60989,                0.74327,                0.57298,                 0.9765,                 1.3924,                 1.3868,              0.0068023,              0.0068023,              0.0068023
                    326,                0.84324,                 1.3208,                 1.2767,                0.72048,                0.61031,                0.74415,                0.57356,                 0.9763,                 1.3919,                 1.3867,              0.0067924,              0.0067924,              0.0067924
                    327,                0.84563,                 1.3193,                 1.2757,                0.71603,                0.62611,                0.74381,                0.57187,                0.97571,                 1.3944,                 1.3864,              0.0067825,              0.0067825,              0.0067825
                    328,                 0.8405,                 1.3057,                 1.2703,                 0.7153,                 0.6246,                0.74371,                0.57204,                0.97567,                  1.393,                  1.386,              0.0067726,              0.0067726,              0.0067726
                    329,                0.83722,                 1.3201,                 1.2736,                0.71461,                0.62707,                0.74435,                0.57238,                0.97467,                 1.3905,                 1.3853,              0.0067627,              0.0067627,              0.0067627
                    330,                0.84235,                  1.314,                 1.2726,                 0.7151,                0.62982,                0.74368,                0.57033,                0.97456,                 1.3893,                 1.3845,              0.0067528,              0.0067528,              0.0067528
                    331,                0.84716,                 1.3285,                 1.2793,                0.70984,                0.62894,                0.74235,                0.57024,                0.97489,                 1.3891,                 1.3843,              0.0067429,              0.0067429,              0.0067429
                    332,                0.83939,                 1.3139,                 1.2736,                0.70744,                0.62956,                0.74218,                 0.5723,                0.97493,                 1.3903,                 1.3842,               0.006733,               0.006733,               0.006733
                    333,                0.83793,                 1.3054,                 1.2669,                0.71071,                 0.6309,                0.74387,                0.57533,                0.97512,                  1.392,                 1.3846,              0.0067231,              0.0067231,              0.0067231
                    334,                0.83412,                 1.3025,                 1.2656,                0.71197,                0.63058,                0.74391,                 0.5749,                0.97504,                 1.3919,                 1.3845,              0.0067132,              0.0067132,              0.0067132
                    335,                0.83522,                 1.2973,                 1.2669,                0.71302,                0.63025,                0.74237,                0.57366,                0.97452,                 1.3927,                 1.3843,              0.0067033,              0.0067033,              0.0067033
                    336,                0.83525,                 1.3037,                 1.2654,                0.71524,                0.62973,                0.74301,                0.57256,                0.97404,                 1.3945,                 1.3835,              0.0066934,              0.0066934,              0.0066934
                    337,                0.83484,                 1.3046,                 1.2673,                0.71999,                0.62859,                 0.7432,                0.57044,                0.97445,                 1.3914,                  1.385,              0.0066835,              0.0066835,              0.0066835
                    338,                0.84303,                 1.3091,                  1.273,                0.71815,                0.62959,                0.75018,                0.57583,                0.97436,                 1.3914,                 1.3857,              0.0066736,              0.0066736,              0.0066736
                    339,                0.83692,                 1.2972,                 1.2675,                0.71593,                0.63109,                0.75051,                0.57815,                0.97568,                 1.3897,                  1.386,              0.0066637,              0.0066637,              0.0066637
                    340,                0.83491,                 1.2855,                 1.2654,                0.71116,                0.63357,                0.74965,                0.57852,                0.97569,                 1.3882,                 1.3854,              0.0066538,              0.0066538,              0.0066538
                    341,                0.83696,                 1.3036,                 1.2689,                  0.709,                0.63612,                0.75092,                0.57904,                0.97536,                 1.3899,                 1.3853,              0.0066439,              0.0066439,              0.0066439
                    342,                0.83646,                 1.2929,                 1.2725,                0.70917,                0.63648,                0.75106,                 0.5768,                0.97619,                 1.3914,                 1.3861,               0.006634,               0.006634,               0.006634
                    343,                0.83605,                 1.2993,                 1.2695,                0.70444,                0.63802,                0.75111,                0.57699,                0.97569,                 1.3914,                 1.3857,              0.0066241,              0.0066241,              0.0066241
                    344,                0.83182,                 1.3021,                 1.2633,                0.70322,                0.63871,                0.75127,                0.57722,                0.97642,                 1.3923,                 1.3872,              0.0066142,              0.0066142,              0.0066142
                    345,                0.83609,                  1.307,                 1.2683,                0.70262,                0.63921,                0.74985,                0.57958,                0.97648,                 1.3928,                 1.3872,              0.0066043,              0.0066043,              0.0066043
                    346,                0.83007,                 1.2891,                 1.2645,                0.69947,                 0.6364,                0.74314,                0.57435,                0.97604,                 1.3899,                 1.3867,              0.0065944,              0.0065944,              0.0065944
                    347,                0.83447,                 1.2918,                 1.2713,                0.69651,                0.63706,                0.74722,                0.57815,                0.97703,                 1.3877,                 1.3891,              0.0065845,              0.0065845,              0.0065845
                    348,                 0.8251,                 1.2838,                 1.2609,                0.69514,                0.63764,                0.74769,                 0.5785,                0.97783,                 1.3867,                 1.3897,              0.0065746,              0.0065746,              0.0065746
                    349,                0.83086,                 1.2864,                 1.2652,                0.69319,                0.63868,                0.74883,                0.58127,                0.97827,                 1.3874,                 1.3905,              0.0065647,              0.0065647,              0.0065647
                    350,                0.83749,                 1.2906,                 1.2667,                0.69339,                0.63779,                0.74719,                0.58153,                0.97819,                 1.3912,                  1.391,              0.0065548,              0.0065548,              0.0065548
                    351,                0.83609,                 1.2783,                  1.268,                0.69161,                  0.638,                0.74715,                0.57946,                0.97803,                 1.3902,                 1.3914,              0.0065449,              0.0065449,              0.0065449
                    352,                0.83168,                 1.2787,                 1.2651,                0.72655,                0.60897,                0.74673,                 0.5796,                0.97899,                 1.3887,                 1.3929,               0.006535,               0.006535,               0.006535
                    353,                0.82837,                 1.2858,                  1.264,                0.72546,                0.60916,                0.74666,                0.57889,                0.97988,                 1.3895,                 1.3947,              0.0065251,              0.0065251,              0.0065251
                    354,                0.82797,                 1.2634,                 1.2614,                0.72412,                0.60906,                0.74733,                0.57601,                0.98152,                   1.39,                 1.3958,              0.0065152,              0.0065152,              0.0065152
                    355,                0.82352,                 1.2753,                 1.2582,                0.72989,                0.60815,                0.74722,                0.57708,                0.98385,                   1.39,                 1.3986,              0.0065053,              0.0065053,              0.0065053
                    356,                0.83419,                 1.2809,                 1.2658,                0.73647,                0.60711,                0.74728,                0.57647,                0.98291,                 1.3867,                 1.3977,              0.0064954,              0.0064954,              0.0064954
                    357,                0.83125,                 1.2816,                 1.2637,                0.74308,                0.60467,                0.74738,                0.57529,                0.98254,                 1.3844,                 1.3968,              0.0064855,              0.0064855,              0.0064855
                    358,                0.82909,                 1.2739,                 1.2673,                0.75356,                0.60503,                0.75478,                0.57809,                0.98322,                 1.3847,                 1.3968,              0.0064756,              0.0064756,              0.0064756
                    359,                0.82323,                 1.2774,                 1.2594,                0.75297,                0.60544,                 0.7549,                0.57805,                0.98162,                 1.3816,                 1.3954,              0.0064657,              0.0064657,              0.0064657
                    360,                 0.8299,                 1.2724,                 1.2617,                0.75244,                0.60609,                0.75589,                 0.5792,                0.98234,                 1.3784,                 1.3968,              0.0064558,              0.0064558,              0.0064558
                    361,                 0.8288,                 1.2673,                 1.2625,                 0.7541,                0.61016,                0.75828,                0.58116,                0.98265,                 1.3752,                 1.3962,              0.0064459,              0.0064459,              0.0064459
                    362,                0.83235,                 1.2832,                 1.2648,                0.75162,                 0.6119,                0.75177,                0.57742,                0.98454,                 1.3755,                 1.3973,               0.006436,               0.006436,               0.006436
                    363,                0.82927,                  1.267,                 1.2609,                0.75199,                0.61242,                 0.7544,                0.58054,                0.98172,                 1.3719,                 1.3943,              0.0064261,              0.0064261,              0.0064261
                    364,                0.82325,                 1.2639,                 1.2599,                 0.6514,                0.68248,                0.75476,                 0.5813,                0.98103,                 1.3689,                 1.3938,              0.0064162,              0.0064162,              0.0064162
                    365,                0.82748,                 1.2606,                 1.2647,                0.65691,                0.68212,                0.75545,                0.58216,                0.97998,                 1.3696,                 1.3923,              0.0064063,              0.0064063,              0.0064063
                    366,                0.82469,                 1.2628,                  1.257,                0.66114,                 0.6819,                0.75571,                0.58233,                0.97866,                  1.368,                 1.3908,              0.0063964,              0.0063964,              0.0063964
                    367,                0.82406,                 1.2634,                 1.2568,                0.66365,                0.68111,                0.75423,                0.58312,                0.97879,                 1.3683,                 1.3905,              0.0063865,              0.0063865,              0.0063865
                    368,                0.82448,                 1.2424,                 1.2565,                0.66607,                0.67996,                0.75421,                0.58394,                0.97912,                 1.3669,                 1.3905,              0.0063766,              0.0063766,              0.0063766
                    369,                0.81877,                 1.2471,                 1.2566,                0.66129,                0.67776,                0.75337,                0.58342,                0.97932,                 1.3649,                 1.3899,              0.0063667,              0.0063667,              0.0063667
                    370,                0.82681,                 1.2578,                 1.2591,                 0.6656,                0.67653,                0.75343,                0.58268,                0.97849,                 1.3633,                  1.389,              0.0063568,              0.0063568,              0.0063568
                    371,                0.82337,                 1.2731,                 1.2624,                0.66784,                0.67641,                0.75396,                0.58146,                0.97704,                   1.36,                 1.3869,              0.0063469,              0.0063469,              0.0063469
                    372,                0.82577,                 1.2607,                 1.2569,                0.67155,                0.67555,                0.75518,                0.58286,                0.97657,                 1.3581,                 1.3868,               0.006337,               0.006337,               0.006337
                    373,                0.81884,                 1.2571,                 1.2544,                0.67554,                0.67434,                 0.7547,                0.58325,                0.97621,                 1.3588,                 1.3861,              0.0063271,              0.0063271,              0.0063271
                    374,                 0.8204,                  1.243,                 1.2556,                0.67591,                0.67384,                0.75591,                0.58419,                0.97574,                 1.3562,                  1.386,              0.0063172,              0.0063172,              0.0063172
                    375,                0.82051,                 1.2474,                 1.2567,                0.67923,                0.66627,                0.75596,                0.58468,                0.97275,                 1.3507,                 1.3851,              0.0063073,              0.0063073,              0.0063073
                    376,                0.82098,                  1.238,                  1.252,                0.68103,                0.66612,                0.75577,                0.58327,                0.97189,                 1.3498,                 1.3845,              0.0062974,              0.0062974,              0.0062974
                    377,                0.81919,                 1.2656,                 1.2549,                0.68207,                0.66632,                0.75592,                0.58388,                0.97224,                 1.3489,                 1.3846,              0.0062875,              0.0062875,              0.0062875
                    378,                0.81886,                  1.253,                 1.2568,                0.68907,                0.66559,                0.75517,                0.58197,                0.97242,                 1.3442,                 1.3844,              0.0062776,              0.0062776,              0.0062776
                    379,                0.82843,                 1.2561,                 1.2597,                0.69185,                0.66563,                0.75784,                0.58369,                0.97314,                 1.3397,                 1.3844,              0.0062677,              0.0062677,              0.0062677
                    380,                0.81705,                 1.2396,                 1.2532,                0.66124,                0.67981,                0.75806,                0.58421,                0.97378,                  1.338,                  1.385,              0.0062578,              0.0062578,              0.0062578
                    381,                0.81519,                 1.2319,                 1.2524,                 0.6623,                0.67977,                0.75817,                0.58383,                0.97308,                 1.3343,                 1.3845,              0.0062479,              0.0062479,              0.0062479
                    382,                0.81984,                 1.2482,                 1.2569,                0.66502,                0.67946,                0.75818,                0.58444,                0.97294,                 1.3319,                 1.3843,               0.006238,               0.006238,               0.006238
                    383,                0.82014,                   1.24,                 1.2536,                0.66708,                 0.6793,                0.75814,                0.58478,                0.97294,                 1.3284,                 1.3841,              0.0062281,              0.0062281,              0.0062281
                    384,                0.81398,                 1.2303,                 1.2505,                0.67585,                0.67752,                0.76024,                0.58645,                0.97303,                 1.3258,                 1.3842,              0.0062182,              0.0062182,              0.0062182
                    385,                0.82077,                 1.2431,                 1.2546,                0.68501,                0.67959,                0.76131,                0.58621,                0.97407,                 1.3252,                  1.385,              0.0062083,              0.0062083,              0.0062083
                    386,                0.81886,                 1.2539,                 1.2498,                 0.6782,                0.68054,                0.76148,                0.58618,                0.97425,                 1.3289,                 1.3857,              0.0061984,              0.0061984,              0.0061984
                    387,                0.82153,                 1.2422,                 1.2598,                0.66781,                0.69071,                 0.7608,                0.58543,                0.97571,                 1.3318,                 1.3869,              0.0061885,              0.0061885,              0.0061885
                    388,                0.81777,                 1.2396,                 1.2527,                 0.6717,                0.68867,                0.75331,                 0.5785,                0.97553,                   1.33,                  1.386,              0.0061786,              0.0061786,              0.0061786
                    389,                0.81444,                 1.2412,                 1.2512,                0.67096,                0.68856,                 0.7543,                0.57953,                0.97643,                 1.3293,                 1.3875,              0.0061687,              0.0061687,              0.0061687
                    390,                  0.813,                 1.2323,                 1.2477,                0.66143,                0.69231,                0.75422,                0.57918,                0.97592,                 1.3307,                 1.3875,              0.0061588,              0.0061588,              0.0061588
                    391,                0.82204,                 1.2509,                 1.2575,                0.66251,                0.68994,                 0.7539,                0.57942,                0.97684,                 1.3292,                 1.3881,              0.0061489,              0.0061489,              0.0061489
                    392,                 0.8167,                 1.2287,                 1.2525,                0.66125,                0.68511,                0.75297,                0.57872,                0.97674,                 1.3313,                 1.3882,               0.006139,               0.006139,               0.006139
                    393,                0.81818,                 1.2459,                 1.2541,                0.65852,                  0.686,                0.75249,                0.57854,                0.97665,                 1.3317,                  1.388,              0.0061291,              0.0061291,              0.0061291
                    394,                0.81645,                 1.2298,                 1.2526,                0.65923,                0.68534,                0.75288,                0.57858,                0.97821,                 1.3323,                 1.3888,              0.0061192,              0.0061192,              0.0061192
                    395,                0.81772,                 1.2347,                  1.251,                0.65309,                0.68142,                0.75166,                0.58193,                0.97806,                  1.332,                 1.3889,              0.0061093,              0.0061093,              0.0061093
                    396,                0.81447,                 1.2387,                 1.2497,                0.65753,                0.68431,                0.75267,                 0.5824,                0.97565,                 1.3289,                 1.3878,              0.0060994,              0.0060994,              0.0060994
                    397,                0.81463,                 1.2256,                 1.2528,                 0.6582,                0.68401,                0.75248,                0.58093,                0.97728,                 1.3229,                 1.3886,              0.0060895,              0.0060895,              0.0060895
                    398,                0.81618,                 1.2203,                 1.2497,                0.65299,                0.68603,                 0.7527,                0.58214,                0.97878,                 1.3234,                 1.3899,              0.0060796,              0.0060796,              0.0060796
                    399,                0.81747,                 1.2296,                  1.251,                0.65281,                0.68636,                0.75286,                0.58214,                 0.9781,                 1.3268,                 1.3894,              0.0060697,              0.0060697,              0.0060697
                    400,                0.80799,                 1.2081,                 1.2407,                0.65013,                0.68039,                0.74985,                0.58138,                 0.9778,                 1.3242,                 1.3892,              0.0060598,              0.0060598,              0.0060598
                    401,                0.80947,                 1.2106,                 1.2432,                0.65193,                 0.6822,                0.75038,                0.58195,                0.97946,                 1.3234,                 1.3902,              0.0060499,              0.0060499,              0.0060499
                    402,                0.81529,                 1.2211,                  1.248,                0.63006,                0.70854,                0.75065,                0.58196,                0.97904,                 1.3227,                 1.3894,                0.00604,                0.00604,                0.00604
                    403,                0.80747,                 1.2128,                 1.2424,                0.62951,                0.70905,                0.75034,                0.58221,                0.97773,                 1.3218,                 1.3889,              0.0060301,              0.0060301,              0.0060301
                    404,                0.81076,                 1.2183,                 1.2472,                0.63023,                0.71119,                0.75044,                0.58197,                 0.9763,                 1.3212,                 1.3878,              0.0060202,              0.0060202,              0.0060202
                    405,                0.81348,                 1.2143,                 1.2473,                0.63061,                0.70914,                0.75003,                0.58195,                0.97478,                 1.3193,                 1.3869,              0.0060103,              0.0060103,              0.0060103
                    406,                0.80987,                 1.2102,                 1.2462,                0.63195,                 0.7136,                0.75048,                0.58175,                0.97414,                 1.3164,                 1.3859,              0.0060004,              0.0060004,              0.0060004
                    407,                0.81735,                 1.2142,                 1.2518,                0.63162,                0.71882,                0.75077,                0.58244,                0.97261,                 1.3122,                 1.3847,              0.0059905,              0.0059905,              0.0059905
                    408,                 0.8114,                 1.2191,                  1.248,                0.63235,                0.71899,                0.75124,                0.58264,                0.97249,                 1.3115,                 1.3843,              0.0059806,              0.0059806,              0.0059806
                    409,                0.81455,                 1.2176,                 1.2488,                0.63136,                0.71982,                0.75042,                0.58206,                0.96999,                  1.308,                 1.3839,              0.0059707,              0.0059707,              0.0059707
                    410,                0.79869,                 1.1963,                  1.242,                0.63152,                0.72002,                0.75114,                 0.5826,                0.96992,                 1.3064,                 1.3839,              0.0059608,              0.0059608,              0.0059608
                    411,                0.80762,                 1.2197,                 1.2458,                0.62963,                0.72197,                0.75154,                0.58249,                0.96892,                 1.3049,                 1.3832,              0.0059509,              0.0059509,              0.0059509
                    412,                0.80371,                 1.2002,                 1.2387,                0.62689,                0.72281,                0.75199,                0.58273,                0.96943,                 1.3038,                 1.3848,               0.005941,               0.005941,               0.005941
                    413,                0.79968,                  1.191,                 1.2376,                0.62903,                0.72254,                0.75234,                 0.5829,                0.96663,                 1.3018,                 1.3832,              0.0059311,              0.0059311,              0.0059311
                    414,                0.80514,                 1.2056,                 1.2438,                0.63247,                0.72501,                0.75292,                0.58426,                0.96524,                 1.2994,                 1.3831,              0.0059212,              0.0059212,              0.0059212
                    415,                 0.8037,                 1.1983,                 1.2436,                0.64104,                0.73015,                0.75534,                0.58693,                0.96359,                 1.2967,                 1.3829,              0.0059113,              0.0059113,              0.0059113
                    416,                0.80352,                 1.1881,                 1.2348,                0.64295,                0.72931,                0.75524,                0.58768,                0.96294,                 1.2943,                 1.3831,              0.0059014,              0.0059014,              0.0059014
                    417,                0.81404,                 1.2057,                 1.2478,                0.64237,                0.72913,                0.75664,                0.58691,                0.96518,                 1.2951,                 1.3846,              0.0058915,              0.0058915,              0.0058915
                    418,                0.80849,                 1.1912,                 1.2417,                0.64256,                0.72843,                 0.7588,                0.58727,                0.96591,                  1.293,                 1.3851,              0.0058816,              0.0058816,              0.0058816
                    419,                0.80295,                 1.1948,                 1.2414,                0.64302,                0.72891,                0.75891,                 0.5879,                0.96687,                 1.2914,                 1.3856,              0.0058717,              0.0058717,              0.0058717
                    420,                0.80754,                 1.1948,                 1.2396,                0.64992,                0.72097,                0.76024,                0.59073,                0.96608,                 1.2877,                  1.385,              0.0058618,              0.0058618,              0.0058618
                    421,                0.80035,                 1.1887,                 1.2417,                 0.6466,                0.71346,                0.75757,                0.58916,                0.96571,                 1.2875,                 1.3843,              0.0058519,              0.0058519,              0.0058519
                    422,                0.80351,                 1.2072,                 1.2364,                0.65201,                0.71928,                0.76112,                0.59065,                0.96587,                 1.2858,                 1.3849,               0.005842,               0.005842,               0.005842
                    423,                0.80459,                 1.1923,                 1.2375,                0.64901,                0.71138,                0.75815,                 0.5897,                0.96558,                 1.2842,                 1.3849,              0.0058321,              0.0058321,              0.0058321
                    424,                0.79809,                 1.1711,                 1.2364,                0.65169,                0.70984,                0.75818,                0.58978,                 0.9651,                 1.2834,                 1.3837,              0.0058222,              0.0058222,              0.0058222
                    425,                0.80353,                 1.1957,                 1.2392,                0.65348,                0.70891,                0.75701,                 0.5885,                0.96499,                 1.2842,                 1.3833,              0.0058123,              0.0058123,              0.0058123
                    426,                0.80117,                 1.1921,                 1.2396,                0.65567,                0.70851,                0.75627,                0.58772,                0.96558,                 1.2863,                  1.383,              0.0058024,              0.0058024,              0.0058024
                    427,                0.79809,                 1.1914,                 1.2371,                0.65928,                0.70502,                0.75657,                0.58683,                0.96573,                 1.2836,                 1.3828,              0.0057925,              0.0057925,              0.0057925
                    428,                0.79503,                 1.1868,                 1.2351,                0.65753,                0.70411,                0.75538,                0.58789,                0.96469,                 1.2786,                  1.382,              0.0057826,              0.0057826,              0.0057826
                    429,                 0.7969,                 1.1728,                 1.2335,                0.65275,                0.70546,                0.75606,                0.58956,                0.96486,                 1.2747,                 1.3822,              0.0057727,              0.0057727,              0.0057727
                    430,                0.80415,                 1.2074,                 1.2413,                0.63591,                0.71638,                0.75833,                0.59248,                0.96199,                  1.274,                 1.3797,              0.0057628,              0.0057628,              0.0057628
                    431,                0.80286,                 1.1897,                 1.2402,                0.63506,                0.71825,                0.75813,                0.59175,                0.96066,                 1.2721,                 1.3782,              0.0057529,              0.0057529,              0.0057529
                    432,                0.80287,                 1.1841,                 1.2388,                0.63665,                0.72368,                0.75812,                 0.5912,                 0.9612,                 1.2695,                 1.3791,               0.005743,               0.005743,               0.005743
                    433,                0.79809,                 1.1771,                 1.2379,                0.65715,                0.71162,                0.75779,                0.59117,                0.96034,                 1.2707,                 1.3777,              0.0057331,              0.0057331,              0.0057331
                    434,                 0.7957,                 1.1691,                 1.2336,                0.65766,                0.71159,                0.75815,                 0.5909,                0.96417,                 1.2696,                 1.3804,              0.0057232,              0.0057232,              0.0057232
                    435,                0.80191,                 1.1785,                 1.2349,                0.65598,                0.71186,                0.75828,                0.59035,                0.96439,                 1.2696,                 1.3809,              0.0057133,              0.0057133,              0.0057133
                    436,                    0.8,                 1.1668,                 1.2376,                0.65587,                0.71887,                0.75834,                0.59074,                 0.9641,                 1.2706,                 1.3804,              0.0057034,              0.0057034,              0.0057034
                    437,                0.80693,                 1.1996,                 1.2421,                0.65437,                0.71912,                0.75805,                0.58778,                0.96378,                 1.2704,                 1.3809,              0.0056935,              0.0056935,              0.0056935
                    438,                0.79641,                  1.178,                 1.2352,                0.63957,                0.71911,                0.75811,                0.58868,                0.96329,                 1.2732,                 1.3801,              0.0056836,              0.0056836,              0.0056836
                    439,                0.79157,                 1.1691,                 1.2314,                0.63784,                0.71984,                 0.7584,                0.58998,                0.96117,                 1.2739,                 1.3797,              0.0056737,              0.0056737,              0.0056737
                    440,                0.79508,                 1.1773,                 1.2359,                0.68276,                 0.6932,                0.75521,                0.58932,                0.96275,                 1.2782,                  1.381,              0.0056638,              0.0056638,              0.0056638
                    441,                0.79486,                 1.1843,                 1.2338,                0.68229,                0.69315,                0.75639,                0.58872,                0.95962,                 1.2727,                  1.379,              0.0056539,              0.0056539,              0.0056539
                    442,                0.79562,                 1.1671,                 1.2334,                0.67817,                0.69446,                0.75606,                0.58838,                0.95943,                 1.2744,                  1.378,               0.005644,               0.005644,               0.005644
                    443,                0.79165,                 1.1712,                  1.229,                0.62633,                0.72046,                0.75867,                0.59056,                 0.9604,                 1.2738,                 1.3776,              0.0056341,              0.0056341,              0.0056341
                    444,                0.79528,                 1.1531,                 1.2323,                0.70146,                 0.6706,                0.75439,                0.58814,                 0.9596,                 1.2747,                 1.3773,              0.0056242,              0.0056242,              0.0056242
                    445,                0.79231,                 1.1645,                 1.2288,                0.59744,                0.72227,                0.75402,                0.58809,                0.95996,                 1.2741,                 1.3786,              0.0056143,              0.0056143,              0.0056143
                    446,                 0.7891,                 1.1547,                  1.229,                0.59694,                0.72292,                0.75411,                0.58777,                0.96009,                 1.2749,                  1.379,              0.0056044,              0.0056044,              0.0056044
                    447,                0.79178,                 1.1712,                 1.2299,                0.59724,                0.72309,                0.75464,                0.58855,                0.96091,                 1.2741,                 1.3794,              0.0055945,              0.0055945,              0.0055945
                    448,                0.79862,                 1.1851,                 1.2362,                0.60149,                0.72783,                0.75804,                0.58902,                0.96112,                 1.2755,                 1.3806,              0.0055846,              0.0055846,              0.0055846
                    449,                0.79232,                 1.1612,                 1.2319,                0.60347,                0.73184,                0.75578,                0.58666,                0.96231,                  1.276,                 1.3818,              0.0055747,              0.0055747,              0.0055747
                    450,                0.79741,                 1.1704,                 1.2371,                0.60257,                 0.7332,                0.75306,                0.58395,                 0.9623,                 1.2773,                 1.3819,              0.0055648,              0.0055648,              0.0055648
                    451,                0.79259,                 1.1597,                 1.2288,                0.60291,                 0.7367,                0.75218,                0.58274,                0.96275,                  1.276,                 1.3816,              0.0055549,              0.0055549,              0.0055549
                    452,                0.78796,                 1.1593,                 1.2306,                0.60377,                0.73573,                0.75214,                0.58401,                0.96324,                 1.2752,                  1.382,               0.005545,               0.005545,               0.005545
                    453,                0.79175,                 1.1703,                  1.232,                0.60419,                0.73561,                0.75225,                0.58448,                0.96399,                 1.2753,                 1.3824,              0.0055351,              0.0055351,              0.0055351
                    454,                0.79181,                 1.1609,                 1.2282,                0.60427,                0.73448,                0.75264,                0.58436,                0.96293,                 1.2743,                  1.381,              0.0055252,              0.0055252,              0.0055252
                    455,                0.78756,                 1.1496,                 1.2271,                0.60376,                0.73462,                0.75184,                0.58379,                0.96161,                 1.2727,                 1.3787,              0.0055153,              0.0055153,              0.0055153
                    456,                0.79053,                 1.1546,                  1.233,                0.60247,                0.73622,                0.75168,                0.58243,                0.96126,                 1.2714,                 1.3791,              0.0055054,              0.0055054,              0.0055054
                    457,                0.79032,                 1.1425,                 1.2292,                0.60279,                0.73645,                0.75065,                0.58191,                0.96045,                 1.2717,                 1.3789,              0.0054955,              0.0054955,              0.0054955
